t,p,p_d,v,v_d,q,R,w,fa,pwm
2.3749999999999716,"[0.06467854308548983, -0.00015318872350872733, 0.006305089761454754]","[0, 0, 0]","[-0.07231478576596408, 0.0001712748836151753, -0.007111509236607324]","[0, 0, 0]","[-0.9999915230614083, -9.752119960998248e-06, -0.004117488338906563, -8.531558146616411e-16]","[[0.999966092579558, 8.03084787317593e-08, 0.008234906870421527], [8.030848214435364e-08, 0.9999999998097925, -1.9504074585745378e-05], [-0.008234906870421527, 1.9504074585759432e-05, 0.9999660923893504]]","[-2.178872833116099e-05, -0.009199519821195658, -3.603023860706066e-14]","[0.0, 0.0, 0.0]","[49.541228630459784, 49.54381317784904, 49.5464098609417, 49.54382544907725]"
2.3799999999999715,"[0.06431696915666, -0.00015233234909065146, 0.0062695322152717175]","[0, 0, 0]","[-0.07191051935956544, 0.0001703173934738804, -0.00707137317899886]","[0, 0, 0]","[-0.9999916174947568, -9.697648599359502e-06, -0.0040944897332301005, -7.979391745567889e-16]","[[0.9999664703076488, 7.941384365723651e-08, 0.008188910822296887], [7.941384684896645e-08, 0.9999999998119112, -1.9395134617532006e-05], [-0.008188910822296887, 1.9395134617545077e-05, 0.9999664701195601]]","[-2.166713562852589e-05, -0.009148180231902383, -4.869586182395046e-14]","[0.0, 0.0, 0.0]","[49.54111921688644, 49.543689373338644, 49.54627159871558, 49.543701576276185]"
2.3849999999999714,"[0.06395741655986217, -0.00015148076212328205, 0.0062341753493767235]","[0, 0, 0]","[-0.071508512991692, 0.00016936525615168847, -0.007031463986994067]","[0, 0, 0]","[-0.9999917108765793, -9.64348121182784e-06, -0.004071619473297165, -7.441178076709288e-16]","[[0.9999668438297292, 7.852917029668383e-08, 0.008143171446281653], [7.85291732731304e-08, 0.9999999998140064, -1.9286802551637676e-05], [-0.008143171446281653, 1.9286802551649792e-05, 0.9999668436437358]]","[-2.1546219904224807e-05, -0.00909712662470894, -5.976532183922876e-14]","[0.0, 0.0, 0.0]","[49.54101047634434, 49.543566321729, 49.54613416961972, 49.54357845675306]"
2.3899999999999713,"[0.06359987399490372, -0.0001506339358425236, 0.0061990180294417534]","[0, 0, 0]","[-0.07110875402723918, 0.0001684184417236109, -0.006991780374264942]","[0, 0, 0]","[-0.9999918032185762, -9.589616106084816e-06, -0.004048876844206287, -6.918332044382408e-16]","[[0.999967213192601, 7.765434780985391e-08, 0.00809768731289557], [7.765435057716404e-08, 0.9999999998160787, -1.9179075004189715e-05], [-0.00809768731289557, 1.9179075004200923e-05, 0.9999672130086795]]","[-2.1425977415687038e-05, -0.00904635741103904, -6.934048205932871e-14]","[0.0, 0.0, 0.0]","[49.54090240442006, 49.54344401815865, 49.54599756834269, 49.543456085644294]"
2.394999999999971,"[0.06324433022476753, -0.00014979184363390555, 0.0061640591275704286]","[0, 0, 0]","[-0.0707112299017479, 0.00016747692043189214, -0.006952321061828202]","[0, 0, 0]","[-0.9999918945323188, -9.53605159916629e-06, -0.004026261135026547, -6.412148260684643e-16]","[[0.9999675784425451, 7.678926658824272e-08, 0.008052457000594083], [7.678926915308122e-08, 0.9999999998181274, -1.907194861001133e-05], [-0.008052457000594083, 1.9071948610021657e-05, 0.9999675782606725]]","[-2.1306404441260263e-05, -0.008995871011244359, -7.752320589101431e-14]","[0.0, 0.0, 0.0]","[49.54079499673171, 49.54332245780057, 49.54586178961042, 49.543334458120775]"
2.399999999999971,"[0.06289077407525878, -0.0001489544590317461, 0.006129297522261288]","[0, 0, 0]","[-0.0703159281210091, 0.0001665406626850777, -0.006913084778002552]","[0, 0, 0]","[-0.9999919848292492, -9.482786017410163e-06, -0.00400377163877526, -5.923742139952369e-16]","[[0.9999679396253291, 7.593381824142388e-08, 0.008007479095723856], [7.593382061090175e-08, 0.9999999998201536, -1.8965420022517335e-05], [-0.008007479095723856, 1.8965420022526822e-05, 0.9999679394454827]]","[-2.118749728016507e-05, -0.008945665854546328, -8.441990421455843e-14]","[0.0, 0.0, 0.0]","[49.540688248928724, 49.543201635861905, 49.54572682818597, 49.54321356938762]"
2.404999999999971,"[0.06253919443465374, -0.0001481217557183207, 0.006094732098371275]","[0, 0, 0]","[-0.06992283626067042, 0.00016560963905708757, -0.006874070258365985]","[0, 0, 0]","[-0.9999920741206824, -9.429817696404237e-06, -0.003981407652395824, -5.453887384571325e-16]","[[0.9999682967862111, 7.508789558355395e-08, 0.007962752192478514], [7.508789776509162e-08, 0.9999999998221574, -1.8859485913610032e-05], [-0.007962752192478514, 1.885948591361872e-05, 0.9999682966083683]]","[-2.1069252251812823e-05, -0.008895740378978067, -9.012334548937646e-14]","[0.0, 0.0, 0.0]","[49.54058215669159, 49.54308154758372, 49.54559267886902, 49.54309341468377]"
2.409999999999971,"[0.062189580253350384, -0.00014729370752303528, 0.006060361747079445]","[0, 0, 0]","[-0.06953194196584513, 0.00016468382028629478, -0.0068352762457136555]","[0, 0, 0]","[-0.9999921624178071, -9.377144980935765e-06, -0.003959168476735704, -5.003254614010228e-16]","[[0.9999686499699457, 7.425139261995956e-08, 0.007918274892854706], [7.425139462124571e-08, 0.9999999998241383, -1.875414297357853e-05], [-0.007918274892854706, 1.875414297358645e-05, 0.999968649794084]]","[-2.0951665696669687e-05, -0.00884609303132908, -9.472993615385634e-14]","[0.0, 0.0, 0.0]","[49.54047671573152, 49.54296218824062, 49.54545933649587, 49.54297398928189]"
2.4149999999999707,"[0.06184192054352116, -0.0001464702884216038, 0.006026185365850877]","[0, 0, 0]","[-0.0691432329507234, 0.00016376317727460923, -0.006796701490015847]","[0, 0, 0]","[-0.9999922497316888, -9.324766224938862e-06, -0.003937053416524555, -4.572318297737486e-16]","[[0.9999689992207909, 7.342420453392007e-08, 0.007874045806608441], [7.342420636283321e-08, 0.9999999998260974, -1.8649387910993756e-05], [-0.007874045806608441, 1.864938791100096e-05, 0.9999689990468883]]","[-2.0834733974483124e-05, -0.00879672226708623, -9.832789719423548e-14]","[0.0, 0.0, 0.0]","[49.54037192179026, 49.542843553140656, 49.54532679593897, 49.54285528848798]"
2.4199999999999706,"[0.061496204378767544, -0.00014565147253523076, 0.005992201858400798]","[0, 0, 0]","[-0.06875669699818565, 0.00016284768108656674, -0.006758344748376178]","[0, 0, 0]","[-0.999992336073269, -9.272679791446315e-06, -0.003915061780352489, -4.1613980616431696e-16]","[[0.9999693445825124, 7.260622767360348e-08, 0.007830063551211715], [7.260622933814996e-08, 0.9999999998280351, -1.8545217452612326e-05], [-0.007830063551211715, 1.8545217452618845e-05, 0.9999693444105472]]","[-2.0718453465418743e-05, -0.008747626550377904, -1.0100544959625498e-13]","[0.0, 0.0, 0.0]","[49.54026777063989, 49.54272563762492, 49.545195052106656, 49.54273730764113]"
2.4249999999999705,"[0.061152420893776614, -0.00014483723412979792, 0.005958410134658918]","[0, 0, 0]","[-0.06837232195941818, 0.000161937302948423, -0.0067202047849900795]","[0, 0, 0]","[-0.9999924214533676, -9.220884052538577e-06, -0.00389319288064849, -3.770622775165591e-16]","[[0.9999696860983884, 7.179735953913792e-08, 0.0077863267518093904], [7.179736104737562e-08, 0.9999999998299509, -1.844162834327465e-05], [-0.0077863267518093904, 1.8441628343280525e-05, 0.999969685928339]]","[-2.060282056946914e-05, -0.008698804353918708, -1.0284262889383629e-13]","[0.0, 0.0, 0.0]","[49.540164258082406, 49.54260843706726, 49.54506409994285, 49.54262004211325]"
2.4299999999999704,"[0.06081055928397952, -0.0001440275476150558, 0.005924809110733968]","[0, 0, 0]","[-0.06799009575353095, 0.0001610320142472528, -0.00668228037110383]","[0, 0, 0]","[-0.9999925058826846, -9.16937738929424e-06, -0.0038714460336589573, -3.4000548712434247e-16]","[[0.9999700238112169, 7.099749876980475e-08, 0.007742834041176402], [7.099750012981649e-08, 0.9999999998318451, -1.8338617345806118e-05], [-0.007742834041176402, 1.8338617345811383e-05, 0.999970023643062]]","[-2.0487831706090102e-05, -0.008650254158952715, -1.0391856112603367e-13]","[0.0, 0.0, 0.0]","[49.54006137994975, 49.54249194687412, 49.54493393442675, 49.54250348730883]"
2.4349999999999703,"[0.060470608805211865, -0.00014322238754381955, 0.005891397708878449]","[0, 0, 0]","[-0.06761000636717754, 0.000160131786530054, -0.006644570284973318]","[0, 0, 0]","[-0.999992589371801, -9.118158191741404e-06, -0.0038498205594264, -3.0496119438211746e-16]","[[0.9999703577633204, 7.020654513141874e-08, 0.007699584059675203], [7.020654635125447e-08, 0.9999999998337185, -1.823618124092002e-05], [-0.007699584059675203, 1.8236181240924717e-05, 0.9999703575970389]]","[-2.0373483314109647e-05, -0.008601974455200447, -1.0430782485839248e-13]","[0.0, 0.0, 0.0]","[49.539959132103355, 49.54237616248427, 49.544804550572664, 49.54238763866465]"
2.43999999999997,"[0.06013255877337598, -0.00014242172861116928, 0.005858174857453582]","[0, 0, 0]","[-0.06723204185417732, 0.0001592365915028568, -0.006607073311823438]","[0, 0, 0]","[-0.99999267193118, -9.067224858809271e-06, -0.0038283157817682544, -2.719084490873337e-16]","[[0.9999706879965503, 6.942439950382902e-08, 0.007656575455213482], [6.942440059145485e-08, 0.999999999835571, -1.8134316827120918e-05], [-0.007656575455213482, 1.8134316827125078e-05, 0.9999706878321212]]","[-2.025977185181898e-05, -0.008553963740802932, -1.0407681320414215e-13]","[0.0, 0.0, 0.0]","[49.53985751043397, 49.54226107936842, 49.544675943429574, 49.54227249164954]"
2.44499999999997,"[0.05979639856410509, -0.000141625545653655, 0.005825139490894465]","[0, 0, 0]","[-0.06685619033513966, 0.0001583464010298376, -0.0065697882438077275]","[0, 0, 0]","[-0.9999927535711685, -9.016575798279524e-06, -0.0038069310282558477, -2.408267761369206e-16]","[[0.9999710145522924, 6.865096386853205e-08, 0.00761380688320217], [6.865096483183219e-08, 0.999999999837403, -1.8033020920607564e-05], [-0.00761380688320217, 1.803302092061123e-05, 0.9999710143896952]]","[-2.0146693796654174e-05, -0.008506220522268099, -1.0329282877121389e-13]","[0.0, 0.0, 0.0]","[49.539756510861494, 49.54214669302913, 49.54454810808089, 49.54215804176411]"
2.44999999999997,"[0.059462117612429394, -0.00014083381364850581, 0.005792290549675426]","[0, 0, 0]","[-0.06648243999709036, 0.000157461187132438, -0.006532713879968034]","[0, 0, 0]","[-0.9999928343019983, -8.966209426738489e-06, -0.0037856656301934926, -2.116849284848493e-16]","[[0.999971337471473, 6.788614129647476e-08, 0.007571277006513702], [6.788614214320842e-08, 0.9999999998392145, -1.793229035517743e-05], [-0.007571277006513702, 1.7932290355180634e-05, 0.9999713373106872]]","[-2.003424564515069e-05, -0.008458743314418293, -1.020213551779699e-13]","[0.0, 0.0, 0.0]","[49.5396561293347, 49.542032999000426, 49.54442103964423, 49.54204428454051]"
2.45499999999997,"[0.059129705412443945, -0.00014004650771284362, 0.005759626980275586]","[0, 0, 0]","[-0.06611077909310012, 0.00015658092198848845, -0.006495849026194676]","[0, 0, 0]","[-0.9999929141337874, -8.916124169529426e-06, -0.0037645189225977154, -1.8443737351050368e-16]","[[0.999971656794563, 6.71298359359766e-08, 0.00752898449544055], [6.712983667372085e-08, 0.9999999998410057, -1.7832121982131462e-05], [-0.00752898449544055, 1.783212198213424e-05, 0.9999716566355685]]","[-1.9922423912579573e-05, -0.008411530640337074, -1.003206000854891e-13]","[0.0, 0.0, 0.0]","[49.539556361831046, 49.541919992847625, 49.54429473327104, 49.54193121554216]"
2.4599999999999698,"[0.05879915151697845, -0.00013926360310290118, 0.005727147735144613]","[0, 0, 0]","[-0.0657411959419152, 0.00015570557793133692, -0.006459192495186704]","[0, 0, 0]","[-0.9999929930765418, -8.866318460705709e-06, -0.003743490244176613, -1.590323311628268e-16]","[[0.9999719725615834, 6.638195300076718e-08, 0.007486928027654007], [6.638195363689205e-08, 0.9999999998427767, -1.77325126701806e-05], [-0.007486928027654007, 1.7732512670182977e-05, 0.9999719724043602]]","[-1.9811225133038416e-05, -0.008364581031317734, -9.824513317604327e-14]","[0.0, 0.0, 0.0]","[49.53945720435638, 49.54180767016705, 49.54416918414645, 49.5418188303635]"
2.4649999999999697,"[0.05847044553726887, -0.0001384850752132445, 0.005694851772668679]","[0, 0, 0]","[-0.06537367892759009, 0.00015483512744898214, -0.006422743106412488]","[0, 0, 0]","[-0.9999930711401555, -8.816790742983789e-06, -0.0037225789373093398, -1.3541290567574815e-16]","[[0.9999722848121109, 6.564239875816687e-08, 0.007445106288163242], [6.564239929981474e-08, 0.9999999998445284, -1.7633459305351885e-05], [-0.007445106288163242, 1.7633459305353905e-05, 0.9999722846566393]]","[-1.9700645859360403e-05, -0.00831789302681083, -9.584224817412463e-14]","[0.0, 0.0, 0.0]","[49.53935865294484, 49.541696026585846, 49.544044387488874, 49.54170712462982]"
2.4699999999999696,"[0.05814357714263092, -0.00013771089957599958, 0.005662738057136616]","[0, 0, 0]","[-0.0650082164991223, 0.00015396954318321182, -0.006386499686070342]","[0, 0, 0]","[-0.9999931483344129, -8.76753946769639e-06, -0.0037017843480257307, -1.1352777131894516e-16]","[[0.9999725935852816, 6.49110805173787e-08, 0.007403517969274605], [6.491108097148667e-08, 0.9999999998462606, -1.7534958790895028e-05], [-0.007403517969274605, 1.753495879089671e-05, 0.9999725934315421]]","[-1.959068266279598e-05, -0.008271465174374147, -9.316378627740336e-14]","[0.0, 0.0, 0.0]","[49.53926070365854, 49.54158505776162, 49.54392033854979, 49.54159609399688]"
2.4749999999999694,"[0.05781853606013531, -0.00013694105186008352, 0.005630805558706264]","[0, 0, 0]","[-0.06464479717008915, 0.00015310879792874527, -0.006350461067049734]","[0, 0, 0]","[-0.9999932246689898, -8.718563094746485e-06, -0.0036811058259860405, -9.331059058910561e-17]","[[0.9999728989197958, 6.418790661797643e-08, 0.007362161770551171], [6.418790699121625e-08, 0.9999999998479734, -1.743700804719048e-05], [-0.007362161770551171, 1.7437008047191856e-05, 0.9999728987677692]]","[-1.948133213305834e-05, -0.008225296029622145, -9.024703676898301e-14]","[0.0, 0.0, 0.0]","[49.539163352587394, 49.54147475938231, 49.54379703261339, 49.54148573415075]"
2.4799999999999693,"[0.05749531207428486, -0.00013617550787043978, 0.005599053253371016]","[0, 0, 0]","[-0.0642834095182867, 0.00015225286463238104, -0.006314626088892586]","[0, 0, 0]","[-0.999993300153454, -8.669860092561174e-06, -0.003660542724460814, -7.470888148981289e-17]","[[0.9999732008539248, 6.347278641841917e-08, 0.00732103639877257], [6.347278671725268e-08, 0.9999999998496671, -1.7339604011657413e-05], [-0.00732103639877257, 1.7339604011658504e-05, 0.9999732007035919]]","[-1.9372590878323416e-05, -0.008179384156176833, -8.71420218569648e-14]","[0.0, 0.0, 0.0]","[49.53906659584892, 49.54136512716588, 49.54367446499653, 49.5413760408076]"
2.4849999999999692,"[0.05717389502669343, -0.00013541424354727787, 0.005567480122926553]","[0, 0, 0]","[-0.06392404218537064, 0.00015140171639214898, -0.0062789935977545725]","[0, 0, 0]","[-0.9999933747972674, -8.621428938045545e-06, -0.003640094400310881, -5.764588149437426e-17]","[[0.999973499425514, 6.276563028482455e-08, 0.007280140567895026], [6.276563051540655e-08, 0.9999999998513421, -1.724274363866155e-05], [-0.007280140567895026, 1.724274363866239e-05, 0.9999734992768559]]","[-1.926445552459324e-05, -0.008133728125617348, -8.388148335110885e-14]","[0.0, 0.0, 0.0]","[49.538970429588076, 49.54125615686015, 49.543552631048165, 49.54126700971339]"
2.489999999999969,"[0.056854274815766576, -0.00013465723496531714, 0.00553608515493778]","[0, 0, 0]","[-0.06356668387649919, 0.00015055532645646708, -0.006243562446367004]","[0, 0, 0]","[-0.9999934486097859, -8.573268116538141e-06, -0.0036197602139674706, -4.2052856227927645e-17]","[[0.9999737946719868, 6.206634957973603e-08, 0.007239472999011655], [6.206634974794635e-08, 0.9999999998529981, -1.7146423899426294e-05], [-0.007239472999011655, 1.7146423899426904e-05, 0.9999737945249849]]","[-1.9156922716378057e-05, -0.008088326517433565, -8.049816306051355e-14]","[0.0, 0.0, 0.0]","[49.53887484997688, 49.541147844242445, 49.54343152614932, 49.54115863664366]"
2.494999999999969,"[0.05653644139638408, -0.0001339044583330348, 0.005504867342705945]","[0, 0, 0]","[-0.06321132335997813, 0.00014971366822330275, -0.006208331493998878]","[0, 0, 0]","[-0.9999935216002623, -8.525376121764716e-06, -0.0035995395294124485, -2.786559645680746e-17]","[[0.9999740866303526, 6.137485665107134e-08, 0.007199032420313011], [6.137485676253302e-08, 0.9999999998546361, -1.705064178194037e-05], [-0.007199032420313011, 1.705064178194077e-05, 0.9999740864849885]]","[-1.904998911592326e-05, -0.008043177918976074, -7.702389329974096e-14]","[0.0, 0.0, 0.0]","[49.538779853214415, 49.541040185119535, 49.54331114571274, 49.54105091740334]"
2.499999999999969,"[0.05622038477958419, -0.0001331558899919183, 0.005473825685235951]","[0, 0, 0]","[-0.06285794946690766, 0.0001488767152393388, -0.006173299606418863]","[0, 0, 0]","[-0.999993593777846, -8.477751455793914e-06, -0.0035794317141586737, -1.5017357771143828e-17]","[[0.9999743753372072, 6.069106482121266e-08, 0.007158817567047853], [6.06910648812817e-08, 0.9999999998562554, -1.695539429086933e-05], [-0.007158817567047853, 1.6955394290869546e-05, 0.9999743751934628]]","[-1.8943651403755092e-05, -0.007998280925409893, -7.348777789941325e-14]","[0.0, 0.0, 0.0]","[49.53868543552651, 49.5409331753272, 49.5431914851826, 49.540943847826476]"
2.504999999999969,"[0.05590609503224965, -0.00013241150641572162, 0.005442959187203857]","[0, 0, 0]","[-0.06250655109083135, 0.00014804444119914393, -0.006138465655857961]","[0, 0, 0]","[-0.9999936651515844, -8.430392628991603e-06, -0.003559436139230474, -3.4424026053317354e-18]","[[0.9999746608287416, 6.001488837618508e-08, 0.007118827181484175], [6.001488838995461e-08, 0.999999999857857, -1.686067844746441e-05], [-0.007118827181484175, 1.6860678447464456e-05, 0.9999746606865986]]","[-1.883790627763471e-05, -0.007953634139667577, -6.991801119495451e-14]","[0.0, 0.0, 0.0]","[49.5385915931656, 49.5408268107302, 49.5430725400343, 49.540837423776004]"
2.5099999999999687,"[0.055593562276795495, -0.00013167128420972588, 0.0054122668589245675]","[0, 0, 0]","[-0.06215711718738704, 0.0001472168199443478, -0.006103828520971981]","[0, 0, 0]","[-0.9999937357304252, -8.383298159977806e-06, -0.0035395521791442394, 6.93326785751063e-18]","[[0.9999749431407422, 5.934624255499712e-08, 0.00707906001287043], [5.934624252726422e-08, 0.9999999998594405, -1.676649128947646e-05], [-0.00707906001287043, 1.6766491289476364e-05, 0.9999749430001827]]","[-1.8732750453558646e-05, -0.007909236172403246, -6.634096853304702e-14]","[0.0, 0.0, 0.0]","[49.53849832241043, 49.54072108722189, 49.54295430577423, 49.54073164114351]"
